5sd	10sd	15sd	20sd	25sd	30sd	35sd	40sd
ENSG00000184012	0.0914171148333305	0.0606654411801151	0.0423724023571072	0.0327589011707478	0.0257232905642322	0.0207304020613824	0.0146024784087167	0.00815705810411927
ENSG00000184014	0.121072152709058	0.0789395538512127	0.0550291189347057	0.0472848499360729	0.0386239062235039	0.033028161249031	0.0192646877516765	0.00630907915223614
ENSG00000184029	0.17300504010758	0.148273785573584	0.137712626600984	0.117198012939032	0.114718564833743	0.0977571675145715	0.0882039902919035	0.0393312408147759
ENSG00000184047	0.192941618480104	0.200494077964404	0.184154012094285	0.155961054160822	0.130004777756461	0.0979956819847146	0.0766430050982302	0.0298911455340093
ENSG00000184056	0.115415529238398	0.0816452528865549	0.0795670634011127	0.0636107666679182	0.0519838972864123	0.035513204983872	0.0307753214323012	0.00392458109775523
ENSG00000184058	0.150175424948443	0.0848550165895381	0.0779159024616994	0.0608016346568924	0.0431427962617644	0.0264189624590829	0.0209605621497469	0.00460030405744093
ENSG00000184060	0.159698661356849	0.11086839660141	0.109195243845671	0.105185262401545	0.0931780543788867	0.0809094387210036	0.0592767314607249	0.0328249505135444
ENSG00000184083	0.117403533532992	0.0958679330336708	0.0703857611992752	0.0548866493516028	0.0395875681135938	0.021161332239455	0.0185972040856803	0.00420636444216075
ENSG00000184108	0.186693616647163	0.14830658549702	0.148783411216007	0.151709116789403	0.135705602467672	0.118209763240404	0.106037648981216	0.0464546878112457
ENSG00000184110	0.111042920342781	0.0874193004297555	0.051498017580606	0.0451469391277068	0.0294115608031896	0.0183019713077002	0.0150684678543902	0.00305717573011205
ENSG00000184113	0.183542118466751	0.149502853509685	0.100249843635094	0.0472288822314727	0.0337324651784164	0.0239032597331024	0.0138499858190907	0.00554508837579021
ENSG00000184117	0.183968599897385	0.123274036053931	0.0898760122513436	0.0701910387652131	0.0351552033363927	0.0302177775133875	0.0228798137776951	0.00391100058400941
ENSG00000184140	0.153018045548997	0.134955687280208	0.102561159686406	0.0711427416345923	0.0608872394694245	0.0393584307508506	0.0332149652687606	0.00603454838480044
ENSG00000184144	0.163269179003543	0.109563582657842	0.0798607946415012	0.0472235958351514	0.0420361257394823	0.0171250963457432	0.0143839420766646	0.00370639242463041
ENSG00000184148	0.243637195129642	0.151810357909162	0.0862180682151779	0.0170338948527181	0.013336014659535	0.00857590595386193	0.00609994203025296	0.00198029412610768
ENSG00000184155	0.142523503986788	0.0753966924293566	0.0566033858843178	0.0472655008088868	0.0381113473314901	0.0321279615296175	0.0214013487478436	0.00669126665201942
ENSG00000184156	0.180496708111413	0.136236364380413	0.106246334078288	0.0952979580262586	0.0904312769744518	0.0730332447405556	0.071533460179688	0.0162567914033465
ENSG00000184160	0.135918288490744	0.0745835882240243	0.0509783150795334	0.0349732820050517	0.0325487528617851	0.021861596419371	0.0124606001864163	0.00455309442951099
ENSG00000184162	0.100285816749644	0.0614642935907179	0.0468821070056806	0.0360120533196017	0.0271067087246551	0.0199153246454427	0.0123819371616881	0.00443568831384034
ENSG00000184164	0.17088124075033	0.112099717959908	0.0947875531550249	0.0476381436896605	0.0321389991380366	0.0226372949541484	0.0122487854837301	0.00389893969301351
ENSG00000184166	0.205405010141213	0.174122840884063	0.135820396830551	0.11721456314016	0.107295650198338	0.0736404946134978	0.0499489972647358	0.0227826245947584
ENSG00000184178	0.139259223370693	0.137334180317844	0.115972328134892	0.101182859381301	0.0728060555591536	0.038585950431657	0.0239616538887321	0.00346065009950367
ENSG00000184182	0.0987702524854469	0.0838756317822398	0.0661492486807188	0.0561684963745472	0.0435132027626721	0.0196600753702824	0.012922542909974	0.00391445370574893
ENSG00000184185	0.16908537811255	0.113600101165979	0.0885604898511612	0.0790518265842007	0.0693277086219824	0.054137593944977	0.0440082768404566	0.0227206330770843
ENSG00000184194	0.15606164333558	0.118531739743698	0.0928162676804823	0.0703641829276305	0.0502662837840641	0.0303313305961925	0.0322532225026658	0.00684181644739499
ENSG00000184203	0.125449561737508	0.108314109255501	0.0943531036721056	0.0741574672787624	0.0596700676847682	0.0266022109299774	0.0255049324000173	0.00364880277202383
ENSG00000184206	0.154717721508962	0.117023025212747	0.107396022480566	0.103551130410244	0.0911317602409847	0.0580574525168166	0.059435314863378	0.0120026672995847
ENSG00000184207	0.208472792429091	0.19146044166094	0.191288277085843	0.170586726967096	0.148896903929368	0.117679959167371	0.107907491768609	0.047389870726402
ENSG00000184209	0.0884439239058789	0.0689079249450159	0.0565907930090336	0.0513357246621318	0.0405535733140868	0.031826630138621	0.019414325319298	0.0106992969064356
ENSG00000184210	0.231919653152222	0.206789493617078	0.175214969486389	0.109350057775506	0.0879608976558647	0.0130547479465955	0.0252982135296639	0.000816593006465967
ENSG00000184216	0.108491337858008	0.0919942863174816	0.0809547444758403	0.0716553973945768	0.0563405658012408	0.0361856809521606	0.0174931582697393	0.00411945840974305
ENSG00000184220	0.118783709623608	0.093639539845852	0.0729177121517083	0.0565564653967417	0.0444471170344533	0.0307060272432608	0.0207881485025578	0.00391606404442659
ENSG00000184221	0.167486181100928	0.102793466751419	0.0530071880921989	0.0406513973638213	0.0453370493667365	0.0313838110580442	0.0266926102519968	0.00587705452821201
ENSG00000184226	0.1665575746099	0.1448479740304	0.107332068668498	0.0952356069749171	0.0891937912871048	0.0749685051902471	0.0702676450665922	0.0160925853464624
ENSG00000184227	0.116539351965066	0.0868332584290842	0.0657003817147726	0.0461611577238556	0.0483515628391561	0.0413160990237896	0.0285448088180653	0.00872561707560689
ENSG00000184232	0.165574017245891	0.12194938130068	0.119933332184578	0.122576475588347	0.103781815682491	0.0988272073532176	0.0754577257503248	0.0213260427503186
ENSG00000184254	0.14546071578603	0.110738266713832	0.0774891906983116	0.0684886121828056	0.0438869140230064	0.0330311871116232	0.0139079061820107	0.00586030540677203
ENSG00000184260	0.15504319068649	0.154337324496588	0.158057365237044	0.140462980361571	0.134690523561894	0.116010660749034	0.0887091760325624	0.0243214339053792
ENSG00000184261	0.246461373355953	0.194778718761823	0.165335223113672	0.0775814614623111	0.0780756968809597	0.00899949404478631	0.00660977155148444	0.0016906460084159
ENSG00000184271	0.120663099729536	0.0977988239447882	0.0702473782991641	0.0702813042842309	0.0441923605389729	0.0290819560712735	0.0270011780734566	0.00637740446924648
ENSG00000184276	0.145961121726246	0.106903276442707	0.0529388263898067	0.0548938558450273	0.0276225220585582	0.0224674578063576	0.0180296673001489	0.00683255281517133
ENSG00000184277	0.132112135361127	0.121327581882378	0.0848900139366383	0.0822527064372792	0.0633530854552447	0.0476493459390933	0.0453615409948634	0.00917427427463431
ENSG00000184281	0.161618558827018	0.185873874029336	0.191858019533175	0.187366247704855	0.177464435388565	0.161648142130942	0.146612633427491	0.0649607167351608
ENSG00000184292	0.104545866986628	0.0606068980141998	0.044875755053938	0.0397305217497472	0.0301842312814089	0.0238040014126196	0.0152077464160526	0.00646316766160442
ENSG00000184293	0.217569544956635	0.21423843906999	0.177230545998133	0.129875525593265	0.0726840404259723	0.0540318282271499	0.0367219827604627	0.00103744249865256
ENSG00000184302	0.210925411245237	0.117922692481416	0.0635736359680687	0.0395391674797698	0.0369579743802053	0.024526274082578	0.0211689140372266	0.00547477710503556
ENSG00000184304	0.132154200091471	0.0962240228564052	0.089113631840915	0.0721530509356754	0.0662857214611692	0.0597770556251487	0.0465807395920905	0.0174204624079121
ENSG00000184305	0.176650918783099	0.124803621675776	0.125031303462319	0.102144220901466	0.0766476218245102	0.0682345106869472	0.0483652407362855	0.0185467346231343
ENSG00000184307	0.157528051379411	0.106105579863872	0.0759612663899328	0.0642254756541365	0.0447857309491779	0.0386900932246167	0.0307825386588989	0.0133179413855345
ENSG00000184313	0.181071658196299	0.157627332562037	0.13168469569776	0.102225920968079	0.0826646193646328	0.062234752510047	0.0518055192986079	0.0226250095920777
ENSG00000184330	0.228530692620399	0.131756254289518	0.0748357207325144	0.0381798949064731	0.0138291697513591	0.0108428658983822	0.00604149649237341	0.00239571228611416
ENSG00000184343	0.132982207228298	0.0906648507949105	0.0539947033402243	0.0545839931100956	0.043103881355274	0.0331475046061243	0.025157662695166	0.013373898838271
ENSG00000184344	0.162263182428385	0.128955992733421	0.115233274619086	0.111574156420897	0.0846841930374844	0.0550299717366439	0.0208506708724673	0.00360387475233054
ENSG00000184345	0.196961627494306	0.183045272684285	0.159940609884159	0.125233678522778	0.115704002620006	0.0966167322373484	0.0806832638636438	0.0342950908802661
ENSG00000184347	0.149165854340396	0.0909309478285344	0.077744896442946	0.065777820008293	0.0526088775153961	0.0402374761958545	0.0151306215068741	0.00538270458281291
ENSG00000184349	0.132252589093127	0.0978114102185281	0.0801898325225896	0.0520039630261696	0.0400507536261306	0.0214810107086217	0.0151585481858771	0.00492329704556503
ENSG00000184350	0.167265414092987	0.106958262653201	0.0804348101718085	0.0633517069806928	0.0260340879498075	0.0270826890176276	0.015204051425165	0.00600177079762748
ENSG00000184357	0.141839627079226	0.0800664230417639	0.0501568435044649	0.0448526352313123	0.0314879111267218	0.0226027503332678	0.0134519285266186	0.00443672518726563
ENSG00000184361	0.14984161946128	0.135126257790672	0.133860915823267	0.118943342475384	0.111058643545322	0.0941553345579985	0.0832478156841806	0.0364870768141257
ENSG00000184368	0.204129907944668	0.103871242902362	0.0702449129925152	0.0471609360808748	0.0231522171626847	0.0162402621975312	0.0157473064505878	0.00275052210020613
ENSG00000184371	0.180145879341054	0.109905179172224	0.114642005797982	0.0916531593887189	0.0859865166512549	0.0752154484950609	0.0584635441735587	0.0205437269827373
ENSG00000184374	0.134954125874186	0.0936046229656697	0.0850218244860622	0.0692629822960188	0.0674338194405324	0.0611240390904126	0.0445176171926455	0.0117948434822429
ENSG00000184378	0.200982849728707	0.245471387440627	0.24695176571272	0.23567174913935	0.208884111349277	0.184077300240501	0.162848162351287	0.0690544418031852
ENSG00000184381	0.15647116369623	0.145647684547029	0.131791464714862	0.0977074979152341	0.079318628734417	0.0617034355566187	0.0432003644249741	0.00823514687931414
ENSG00000184384	0.144124864269117	0.0826637932492744	0.0706951343698479	0.0542248810354861	0.0414534305852044	0.0344850189360953	0.0147710217242127	0.0054151330429949
ENSG00000184388	0.166988976048034	0.106762780052435	0.0670716889801891	0.0328638015208077	0.0268050649279258	0.0176575322635869	0.01557877525587	0.00395841935793459
ENSG00000184394	0.179255011211363	0.140576621514938	0.10023099962579	0.0650706676986005	0.0490676113132404	0.0423009780360539	0.0234413651127051	0.00654736038624387
ENSG00000184402	0.117124025598165	0.103254064286474	0.0961883203292887	0.0964521295254371	0.08729720415336	0.0817082958640906	0.0581441036486486	0.0170162743328574
ENSG00000184428	0.138046845732157	0.11367994035132	0.0939851524615103	0.0833001704008224	0.0717514031943728	0.0440477972047071	0.0394234908540275	0.0136962995467919
ENSG00000184432	0.144257161733738	0.115279613987782	0.107892490788055	0.0908241139108101	0.0727151695416009	0.0617943410979265	0.0491589438094343	0.0156925325827665
ENSG00000184434	0.239101149786705	0.183217363884366	0.121074933777997	0.0780187409670845	0.0400989240690887	0.0392886775716342	0.010882109084141	0.00716487147816292
ENSG00000184436	0.156595707004099	0.134663691586633	0.120515345754055	0.0843615835732452	0.0652656927701373	0.0462958463363595	0.0224883749503531	0.00430688218153996
ENSG00000184445	0.214768355134731	0.20284139806812	0.182989717921844	0.137489149876799	0.10188384455298	0.0726812713107976	0.0541319042986782	0.00306417984002789
ENSG00000184451	0.15806675682126	0.143565828167836	0.122755397820688	0.0969913985433545	0.0870591987189851	0.0605786747998643	0.049471158065772	0.00951952330981279
ENSG00000184454	0.136344508940341	0.0836977969291561	0.0747625377279173	0.0574414873565898	0.0619640868239325	0.0494915859928904	0.0342380060332429	0.0103247793152922
ENSG00000184459	0.199004749078045	0.111765329339444	0.0660695024486367	0.0380021104524652	0.0212853758533428	0.016781565593718	0.0121574743674921	0.00437434430975416
ENSG00000184465	0.126253942192362	0.0923582035731731	0.0607368269637032	0.0459049786075478	0.0270634129769445	0.0201462346802219	0.0162750993762185	0.00540620842626251
ENSG00000184471	0.149356078326695	0.0807857167407027	0.037526752605906	0.031373045928659	0.0262886773258062	0.0210726252924703	0.0148072405135591	0.00467255269972703
ENSG00000184478	0.171322677988857	0.152517618429743	0.122786712526177	0.101395170692892	0.0872361570547178	0.0705929809505487	0.0572968139094479	0.0237261823272212
ENSG00000184481	0.127641205775604	0.0899415745162761	0.0784183634918537	0.0768124339121759	0.0615639366826085	0.0382933282310803	0.0295222422926512	0.0163855188955358
ENSG00000184486	0.206617127255747	0.16717077915316	0.128847445018156	0.0635221914966643	0.0724755565258223	0.0342483813576777	0.00825558887648775	0.00210548546333688
ENSG00000184489	0.162780081927774	0.109379427995545	0.0807581771100602	0.0611285457033149	0.0396662503081977	0.0221759772714658	0.0118369596045434	0.00493925388598651
ENSG00000184500	0.154081718645365	0.123722259680789	0.0771912666562678	0.0598259090715497	0.0366916581056212	0.021802972107293	0.013302216316793	0.00406573222853267
ENSG00000184502	0.154355827387656	0.102125372094819	0.0935170453505254	0.0940663280059334	0.0867205429999733	0.0778186017008098	0.0617300427294703	0.0172283724657853
ENSG00000184507	0.175161849026958	0.151743101779112	0.113188712118987	0.109643471125065	0.0849386174112728	0.0695146605168612	0.0662650514430781	0.0288882315155225
ENSG00000184508	0.131005128991112	0.0875478954040213	0.0730488387717775	0.0602890203260289	0.0353944187475307	0.0272220346978809	0.0154730398893006	0.00471030392584288
ENSG00000184515	0.181867470813705	0.130178364263462	0.105152635993087	0.074551930890441	0.0630359565802698	0.0325008590927692	0.015276345981986	0.00238152619383393
ENSG00000184517	0.127255396090233	0.128816195745215	0.108789115016823	0.105830633375769	0.0873362670136607	0.0746166759813937	0.0689455343662628	0.0160103796520943
ENSG00000184524	0.134401802353741	0.109414817582107	0.0855332942778788	0.0637998011087649	0.0611654387948151	0.0346001952004435	0.0175593266249548	0.00227539360557997
ENSG00000184530	0.289341433647168	0.23343894410143	0.15789192101278	0.0999571604062807	0.0598703670090444	0.0267315968844659	0.0217190008655066	0.00840345020494501
ENSG00000184544	0.171165670655356	0.0783240325118483	0.050473655786497	0.0368764456709947	0.02004491961568	0.010325854393724	0.00610431938116665	0.002893241109077
ENSG00000184545	0.171998008898732	0.148286624403681	0.125159434693562	0.0978188774786023	0.0764193241699271	0.0265895820191962	0.0159967936115894	0.00356893651101526
ENSG00000184557	0.1944606632745	0.144203649287091	0.129144076596376	0.103524701887272	0.0670717720395437	0.0381216628062253	0.00849981291657484	0.00381798201399324
ENSG00000184560	0.19705521030992	0.215540140075357	0.204459399434349	0.185968051117913	0.164114822708219	0.138953759585057	0.122120688562915	0.0532795240567364
ENSG00000184564	0.142913737285898	0.0909144879935073	0.0806137156249105	0.0738287838655416	0.0452782236180338	0.0457443352189046	0.0222506789654887	0.00404029826237919
ENSG00000184571	0.191726716562003	0.15216825047818	0.124617135751803	0.0998665547797119	0.0776295864563507	0.0325453912532696	0.0440402223460846	0.00375363565878315
ENSG00000184574	0.132266160261801	0.0882977795688244	0.0619066667459454	0.0548925315345996	0.0449451791116028	0.0398124764243015	0.0288825400196409	0.0117128809575406
ENSG00000184575	0.183140690023775	0.187182430139486	0.190789576189078	0.182950386268072	0.143757959262564	0.123397920907089	0.0818929753692189	0.0178849931145354
ENSG00000184584	0.135657602671051	0.0824434535070056	0.0632212170646994	0.0507184281423231	0.0321151760838639	0.0232705914592996	0.0152197164178585	0.00569326595586365
ENSG00000184588	0.140465804813539	0.0796232928449028	0.0574243701875142	0.0437134613997776	0.0331689582045238	0.0223043131740284	0.0183019026040647	0.00616225671853331
ENSG00000184599	0.142848612942095	0.112175427126665	0.0955702494181259	0.0825324925831782	0.0559437819755288	0.0245587612383928	0.0176781840301804	0.00532565996116468
ENSG00000184601	0.190010568322703	0.0991947574932806	0.0480589172797843	0.039150832846931	0.0247517937077262	0.0247731869665975	0.0148769750494766	0.00661029196396312
ENSG00000184602	0.150377275196036	0.119604517081366	0.106450406876155	0.0997132668832018	0.0953371450451344	0.0843681186300567	0.0765178684511926	0.01724181313622
ENSG00000184611	0.154783501557049	0.0748284445884308	0.0479383049906632	0.0474675925417321	0.0263994687119361	0.0215794666178639	0.0128045939698361	0.00375502387326883
ENSG00000184613	0.142163573537911	0.102215968796899	0.0723101092393193	0.0612408643704047	0.0528277502334892	0.0279324447496276	0.0165821807425886	0.0028141868430203
ENSG00000184634	0.117779234712002	0.0954268821454178	0.0634769956817968	0.0460842687840992	0.0232310889487655	0.0171934173825718	0.0110138988769326	0.00480418902902499
ENSG00000184647	0.198976856358669	0.159499469994707	0.109192518886619	0.0807585149139761	0.0755995539777137	0.0543991594926414	0.0457000105085098	0.0168080265827039
ENSG00000184650	0.207048172652287	0.152001804164234	0.0780486542772254	0.0565028713828755	0.0482009568435425	0.0433334061402716	0.0302159033421539	0.0127475263422137
ENSG00000184659	0.154025998601715	0.112883862523268	0.0704276452373061	0.0584409279836376	0.0522261628905932	0.0441936276687062	0.0303104262700594	0.0172284246828178
ENSG00000184661	0.141991492354201	0.08318813757793	0.0666938867831311	0.0387633789466297	0.0303315879468576	0.0200343381275045	0.0152904948700809	0.00134432760243233
ENSG00000184672	0.13114863727008	0.0613705081927368	0.0315262727470298	0.0320133689389071	0.0198444719060012	0.0117923773466919	0.01062832049091	0.00271020947243047
ENSG00000184675	0.176834217336951	0.130967576028143	0.125195941525079	0.121422402012902	0.0979415642593838	0.0727754244538397	0.0657219325556696	0.0128364412706879
ENSG00000184677	0.11774936626841	0.0806449933683126	0.0660916566404447	0.060828415913891	0.0458249792354666	0.0394080107336477	0.0241920935447843	0.0131744262047049
ENSG00000184682	0.189755847689587	0.151075568200132	0.130669140977409	0.10764442927374	0.0453177613294036	0.0338780979126024	0.0107406521099449	0.00452782898239936
ENSG00000184697	0.209301629038182	0.121383123248149	0.0702334210427777	0.0519770693983035	0.0346179210832984	0.0167315991264656	0.0101744256389523	0.00409793079838093
ENSG00000184698	0.160084592931939	0.130008523393893	0.0652063997835794	0.0385863424491729	0.0346427293655682	0.0242677595704585	0.01529911625535	0.00730053193983254
ENSG00000184702	0.161425836755138	0.121584598173385	0.103410877430813	0.101232783939549	0.0912917873793728	0.0810659095682895	0.0778097088681109	0.0181719825096213
ENSG00000184708	0.17066277561809	0.192825615642354	0.197448944441573	0.191275893907857	0.177431944534628	0.163422503931668	0.146079781653812	0.0637062976006129
ENSG00000184709	0.111763864427177	0.0489477001634436	0.0385575735777533	0.0322465232388849	0.0240372516421271	0.0175525100076525	0.011608356658635	0.00200293998998601
ENSG00000184719	0.147440823173493	0.141115084576976	0.141193150457001	0.141393386073446	0.118071619809685	0.0915881085088241	0.0834548864225976	0.0482113067440223
ENSG00000184730	0.225177622231508	0.158950345686422	0.0961650208207009	0.0578217648129612	0.0331522582049036	0.0197037582082442	0.0103390791761649	0.00378964570360158
ENSG00000184731	0.149177367579063	0.105492881251145	0.0971968313486257	0.0880946415556332	0.0736751382924686	0.0667729843054599	0.0487195644629443	0.0172509108394731
ENSG00000184735	0.19407560615159	0.202372466474036	0.182719351417253	0.18196553178405	0.149126948606809	0.134386728951485	0.12036119171171	0.0504421225506393
ENSG00000184743	0.156968952211983	0.0969993684933839	0.094669172350401	0.062384634023389	0.0472877784596059	0.0331877842563269	0.0173485219630735	0.00572189916703639
ENSG00000184752	0.186765485955604	0.149782372819212	0.121947282211489	0.0979896191411534	0.0559342301838227	0.0337437895744099	0.0124362554406312	0.00401873093411477
ENSG00000184761	NA	0.0443902933191902	0.0448763561865449	0.0346301094577119	0.0257973223851329	0.020293230115597	0.0140723022985121	0.00585383371295084
ENSG00000184785	0.150798292074253	0.108118356778278	0.0769626983639957	0.0551729912550775	0.0313059620206604	0.0296058134721442	0.0161137270128706	0.00718707504604952
ENSG00000184786	0.213469717342389	0.243243200001179	0.22684757524721	0.218949216648094	0.191321768250458	0.148288593152825	0.142557753406993	0.0573802528099707
ENSG00000184787	0.0727571840948245	0.0512765046923204	0.0384315686320628	0.0368507783048127	0.0263289903970825	0.0215664230651602	0.0135282922567156	0.00583583180659342
ENSG00000184788	0.116356963668468	0.0860770628123346	0.0652295255917222	0.0521544055485895	0.0396763182530739	0.0190376376508389	0.0165594690802568	0.00370845730388435
ENSG00000184792	0.212397352422426	0.148505288331956	0.0814460308414137	0.0607068794916848	0.0269307623754502	0.0226450437955552	0.0178475837082268	0.00642928309735296
ENSG00000184811	0.140622440492072	0.087880623172896	0.0557810916175503	0.043363455027115	0.0268311029048441	0.0222279802007883	0.0142795601293769	0.00573913974245286
ENSG00000184814	0.169831380941186	0.141810651586028	0.092566188186743	0.0553347671305378	0.0513891564390919	0.0273684879760194	0.022972927548327	0.00977190400332767
ENSG00000184828	0.141842532544816	0.0890745161051855	0.0688863278504851	0.0615140752823059	0.0473564049366222	0.0363297320124093	0.0273960600583	0.0102755790172961
ENSG00000184831	0.185280165919019	0.0883112096192396	0.0590185662970469	0.0565125230688129	0.034975800065288	0.0267069133116032	0.0190345226465508	0.00538561880287141
ENSG00000184838	0.160781395019828	0.11580243932348	0.112821885280004	0.107876272523428	0.0984513142297483	0.0893932868092799	0.0745499475602258	0.0270349380142352
ENSG00000184840	0.11680447342271	0.0907335333324023	0.0853508920142302	0.0755934557391044	0.066691131827695	0.0632440749846287	0.0497213504190675	0.0176469909722029
ENSG00000184845	0.15045135496627	0.136113928119442	0.116147808836729	0.11131348281501	0.109217753845099	0.0899132196247407	0.0871186193540388	0.020412463220719
ENSG00000184857	0.188065714569954	0.15466617565914	0.114790462195132	0.0620317013528955	0.0483278741602455	0.0399334489487293	0.0377725908930178	0.0102300860885877
ENSG00000184860	0.160226157949441	0.140548218159902	0.115655201427803	0.0990413614058092	0.0829096612483781	0.0387365109403212	0.0231853848692722	0.00423881116270044
ENSG00000184863	0.108781038394676	0.0799349312169496	0.0796651846117378	0.0806898039577915	0.0752621916551116	0.0680522305002456	0.0464980523081555	0.0146607208727478
ENSG00000184867	0.152379868182951	0.132110752727844	0.109116113062275	0.0967014074561003	0.0810674170615346	0.0640339758736188	0.0544711356812109	0.0138774329512544
ENSG00000184881	0.129803489467584	0.100057076677915	0.0568490598218712	0.0437648035366256	0.0345720527825477	0.0250653688762309	0.0180151380129529	0.00544211381066363
ENSG00000184895	0.113031547940179	0.0674472207260598	0.0473794634734837	0.0264003152350706	0.0241168756068276	0.0149192860584202	0.012125732924758	0.00491298376166797
ENSG00000184897	0.112911777948509	0.0827649178181044	0.0682158507957724	0.0643873907860712	0.0602751920562126	0.0514534693836087	0.0345224718651174	0.0167304533072854
ENSG00000184898	0.116252325456578	0.101711398969522	0.0582371304651226	0.0439861989110904	0.0316655981534733	0.021030289517759	0.0132988696070042	0.00464092084627644
ENSG00000184900	0.0870571903016009	0.0708707527401057	0.0525107736131724	0.0401963345674137	0.0293877073542939	0.0144115615832819	0.0101064987915292	0.00329053479134804
ENSG00000184903	0.112157217022478	0.0883080035976203	0.0664420218727796	0.0581338997275117	0.0414036714152778	0.0380278210960863	0.024795034053792	0.00910152939968557
ENSG00000184905	0.153375277508571	0.101899387500501	0.0822405566685953	0.0685662460680672	0.0488207829025939	0.0267837886260957	0.0178596633766002	0.00321743291677061
ENSG00000184908	0.168258522342226	0.120943736585291	0.0764597018564586	0.0524091477244243	0.0317104237839748	0.0279195064938959	0.012837549593979	0.00586373659533212
ENSG00000184911	0.132544439417653	0.101685335839147	0.0689220714153493	0.0414837555297822	0.0394286285677346	0.0214533135734678	0.0147120439799002	0.00357156446154741
ENSG00000184916	0.175277551543027	0.115986276772373	0.0936627713418432	0.0741298240957235	0.0581472803861136	0.0360024659332955	0.0280900536762483	0.00773791500696592
ENSG00000184922	0.220687007314082	0.173988561427964	0.129122756144926	0.0798083401286898	0.0583593820764641	0.0463713808918776	0.0229222932928865	0.0060298157782397
ENSG00000184923	0.123667805424988	0.112888815651396	0.0994885041235117	0.0825033061197444	0.0752507288279596	0.0649690182853384	0.0563944337452086	0.023716797309716
ENSG00000184924	0.198881630663747	0.194330995543942	0.174712517064069	0.140782133138684	0.11341491874676	0.0892837386489996	0.0812776850093088	0.0363719672782314
ENSG00000184925	0.142294356142391	0.0866408813771548	0.0834778268948351	0.0723417637841988	0.0609199437217023	0.0603445784701458	0.0552968254400847	0.022688650081136
ENSG00000184933	0.164584429779815	0.15001109935239	0.138127617882118	0.137280593796425	0.124622930311259	0.105689889355385	0.0950380121903132	0.0415734860799184
ENSG00000184937	0.101172692943036	0.0617734630804887	0.0400510895725246	0.033395088524334	0.0237112875925337	0.017619929644453	0.0116134864726529	0.00436607332546825
ENSG00000184939	0.108078703550257	0.0754774296483033	0.0527695963623442	0.044522210516692	0.0342404496198014	0.0218231176695199	0.0160443372877068	0.00474854290347283
ENSG00000184949	0.152154776347803	0.127220881098671	0.0863386264373639	0.0671423791765906	0.0316643017972204	0.0265440285138712	0.0105646824866833	0.00299306961696369
ENSG00000184956	0.176531098880573	0.0571069734977271	0.0406473537601453	0.0220696698074526	0.0147676596409143	0.00563688315585628	0.00426143917759336	0.00144642079760875
ENSG00000184979	0.187588201921301	0.168474056062568	0.155205836807517	0.115328989969176	0.101078993296898	0.0817259714281463	0.068228264353364	0.00223827941984679
ENSG00000184983	0.174530484996691	0.140707218193335	0.0986045743364274	0.0873467577022319	0.0601398548385185	0.0387474035814377	0.0189664642655682	0.00571705643264752
ENSG00000184984	0.196517673778994	0.154072057105493	0.151692736976205	0.117220532312053	0.111957760384143	0.0981155507995618	0.0845882143752865	0.0380486416921369
ENSG00000184985	0.141214710905689	0.118102417215033	0.097520127189297	0.0838832546817692	0.0694113156788169	0.0597386329348364	0.0390184016928006	0.0127534877399381
ENSG00000184988	0.160113700305409	0.116763592849461	0.101871968949715	0.0910130910791224	0.0592926449150513	0.0377472847942592	0.0259694131623166	0.00343319773949519
ENSG00000184990	0.115064393537765	0.102445300475665	0.088125914911059	0.0657421773240336	0.0515981197458253	0.0227631646167145	0.0216699077904899	0.00593791083028378
ENSG00000184992	0.199294660199033	0.127361151184562	0.107151368725894	0.0925079206166033	0.0732650093107285	0.0712714379425403	0.0623045857623754	0.00280429122216907
ENSG00000184995	0.125905345493315	0.0685899956769128	0.057761555586521	0.0466301943167529	0.032494133007758	0.0238082022323833	0.0175367272086435	0.00496051455290499
ENSG00000184999	0.158135497641274	0.0958455672652162	0.0837566462546555	0.0655179005255832	0.0477982443983772	0.0354465509714967	0.0289261236318048	0.00594725130904903
ENSG00000185000	0.218242922747977	0.158668547731496	0.137488921951641	0.105827407239315	0.0909036195157694	0.079820813757557	0.0646779218871969	0.0382197652786684
ENSG00000185002	0.115797427980246	0.0688253461225322	0.0370400480257748	0.0277561549251612	0.020579300999609	0.0146168996100581	0.00985702920910067	0.00420656364653922
ENSG00000185008	0.123352225953112	0.0936489947929858	0.0694455515243546	0.0579445697057703	0.0469569406738001	0.0170080355690926	0.0134705723427993	0.00432927169553434
ENSG00000185009	0.132326105682163	0.16647105412758	0.16328035695882	0.165411241914276	0.145753843461969	0.132698114434049	0.109396931611328	0.0023569534011783
ENSG00000185010	0.133354405008652	0.0819127943069384	0.051150861282288	0.0397133424717354	0.0320143447758168	0.0267690723051773	0.0170781942146976	0.00698971739867564
ENSG00000185015	0.142438247121401	0.0866947273653203	0.0772921595848331	0.0626566246743355	0.0550211297003627	0.0550438635638393	0.0402931442055835	0.0254564984236656
ENSG00000185019	0.0886370003506376	0.0717045040392186	0.0566925808808097	0.0414477206578156	0.0365295902964428	0.0241273858063569	0.0171047411931842	0.00411281106767341
ENSG00000185022	0.132944482913306	0.0889323608611455	0.0590216003682623	0.0674944740918059	0.050107442582492	0.047504171515405	0.031612143752342	0.0155009857475722
